CHEBI:137682,CHEBI:15428,CHEBI:15611,CHEBI:15891,CHEBI:16000,CHEBI:16449,CHEBI:16811,CHEBI:16865,CHEBI:16958,CHEBI:17376,CHEBI:17822,CHEBI:18186,CHEBI:18211,CHEBI:18237,CHEBI:18257,CHEBI:22653,CHEBI:22660,CHEBI:24741,CHEBI:24898,CHEBI:25017,CHEBI:25094,CHEBI:26271,CHEBI:26986,CHEBI:27266,CHEBI:27389,CHEBI:27570,CHEBI:27897,CHEBI:28044,CHEBI:28300,CHEBI:28683,CHEBI:29016,CHEBI:35621,CHEBI:37024,Group
-1.0989379834805106,1.0162558054476802,-0.8694788771263652,-1.5633208010836006,-1.1002295122687733,-0.8577812318489978,-0.9509074416992103,1.0174686025067652,-0.43422421500421143,0.44674072873708237,-0.28279833224814216,-1.147575326274707,-0.35168584126552294,-1.1369357977486203,-1.1233911474291574,0.5306063211808594,-1.0520448998577245,-1.2918787038389365,-0.6924525938802258,-0.9007273376285225,-2.115758903131389,0.02890878284551904,-0.5382347798153717,-0.7798942308028316,0.6348479512330605,0.30347377171022566,-0.23720751634549173,-1.203414060134873,-0.3275472505706134,-1.198852697837955,0.5277635116337501,-1.5281703001607116,-0.677624184206843,Healthy
0.14441496693451877,-1.2857457159810033,-0.43081616917443827,-0.7596967769380478,-0.34135893611978907,-1.0928958543456948,-1.506660116651144,1.0174686025067652,-0.6571988086866898,0.08006910378511561,-1.6128961840085496,-0.564204654609489,-0.21966864904774314,-1.606958139579598,-1.3742553337708017,-0.9378979487850386,-1.1123239027683274,0.04042668549254084,-0.13674256598889906,0.1608706756886414,-1.3040602062205813,-0.3172219127036986,-1.196539578714212,-0.12609387762274643,0.37213044559427144,-0.03329000229212746,0.05656696676502689,-0.9932220276550767,-0.5669642902205961,-0.8974488036606847,-1.1164185641946502,0.3455283548829481,-0.41818893470382684,Healthy
-0.45488787359627825,-0.44303245983029466,0.09276702952638914,-0.08528507871828772,-1.041928816611009,-0.729093138938682,0.4300658555267763,1.0174686025067652,0.5219968697060743,0.3214372427420492,0.3175114414242628,0.39024090964909863,-1.279379522956011,0.0662310856829693,-0.08106857634599834,0.5014220502391,-0.22545115459740783,-1.105080045586767,0.41641764302052037,0.2471659087692,-0.11289529071127488,0.33138550788653626,-0.722269536561908,-0.16802096256032079,-0.5802915293621541,-0.7748993519464614,-1.2601559076496855,0.44470444484999255,-0.9203182445983574,0.02526071536453046,-0.2971153047755738,1.2140164926118437,-0.1720640495216516,Patient (+) SARS-CoV-2
-0.9415397130490145,-2.0281712253208988,-1.1284907782061735,-0.32708959197213733,-1.1002295122687733,-1.5846824434685662,-0.5252417103999819,2.1036372485207586,-0.6571988086866898,0.4871618544920859,-0.9544490573471681,-0.6293082815366524,-1.7005241842575802,0.30998885221568134,-0.03540430934708004,-1.187528908522827,-0.22545115459740783,-1.7116524905781294,0.41641764302052037,0.7419165783436257,-2.103167976815917,-0.4476189629716969,-2.1847235050874825,0.5558426175323494,-0.7713066659919929,-1.3292779649576714,-1.024260530678007,0.8402333800662205,-1.5274390903501338,0.5541562381660726,-2.0254812717857926,0.6790149318557278,1.0868602453397824,Patient (+) SARS-CoV-2
-0.8540814957183379,-0.46673780483898025,-0.12410200805038378,-0.7860160199567978,-0.5225766228247806,-1.2174150352977517,-0.6716698547240021,1.0174686025067652,-0.43422421500421143,0.020463166514124883,-1.1911493593247358,0.2309898152167082,-2.0360456470959676,-0.6476389207700508,-1.2309759907195847,-0.8378805852878968,0.0917196657673282,-0.07789579219080588,-0.5928845611600976,-1.203682277398945,-0.5188627124447799,-0.8850053840798405,-0.7484393532946058,-1.5954917469898997,2.193529348219115,-1.8260280029300264,-1.1254937153026732,-0.25996709374184807,-2.1009474089499016,0.32818154695740925,-1.2672595047660744,0.7519035606037677,-0.677624184206843,Patient (+) SARS-CoV-2
-1.7429880933647428,-0.17350824602513196,-0.9523372708514587,-1.8823869250639467,-0.929200543849333,0.656185110869967,-1.1837819152147813,1.0174686025067652,-1.145459400072906,0.5758074051299904,0.292416408654431,-0.5214625428925997,-1.1607515691183492,-1.152223690374855,-1.5701139210066417,0.15128100461429614,-0.994570607536858,-1.636779931676037,-1.402761009296565,-1.2604440150284937,-1.459041377462068,-1.4297868529207576,-0.022431318277529366,-1.028096705296392,0.08549795003756488,0.11650236972034869,0.2982958303900332,-1.4209434538366368,-0.9550207965551855,-1.191563975232671,-0.7563107117842758,-0.3653035841769818,-0.41818893470382684,Healthy
1.7080495602858432,-1.1469555634237343,2.1389627717219906,-1.0477038746528389,-0.929200543849333,0.07897404328118128,0.3855215498716243,1.0174686025067652,0.167116565665562,0.03849337719564831,0.18991479723921162,-0.2852967035581043,-0.30138252720873593,-1.23964067556967,-0.8496401173574608,1.8327232413143448,-0.741552336208751,0.2619557323362354,0.9370683693171893,0.7089025991545901,1.1173774650314652,-0.7423294261530273,1.061275633464837,1.0766519557633933,-0.06822935737946642,1.6331833692348015,0.4505565919504095,-0.007860514541796336,-0.9427185911807094,-1.162829399275931,1.2648784893037648,0.19543471522569353,1.4424586984164405,Healthy
-0.28753080555287863,0.11444456308351991,-0.9523372708514587,-0.29067907904754003,-0.8212706993310479,0.5705412649205829,-0.32957556196249016,1.0174686025067652,-0.02321354149666802,0.6094561333880457,-0.1634100800025485,0.21379909449101325,-0.5817979215465053,0.6134402023017654,-0.16115027775893961,0.198544302282881,-0.2559582474007137,-0.4227970200279069,-0.722936179720796,-0.5338874846435527,0.11424981894082835,0.5061480082161479,0.5504045158375699,-0.46473617330782613,-0.9746536570925453,-0.6354747737959514,-0.1808912426451459,-0.6251331098716554,-0.723387774971189,-0.7642614431694216,0.37031942255527656,0.5850826084973315,-0.41818893470382684,Patient (+) SARS-CoV-2
-0.15429152578577252,0.15168498254066162,-0.9523372708514587,-1.1565298398789094,-0.5699792846502544,-0.5522373365562531,-0.3844252402291641,1.0174686025067652,-0.43422421500421143,0.4921692319378951,-0.13428057317020148,-1.4940786067065681,0.22263455397810902,-1.0775022231660427,-1.1138153137382218,0.16709127122619907,-0.7881795484563878,-0.5650121529761711,-0.6027033527737207,-0.6048064909591553,-0.4420076391417622,-1.5432858771802023,-0.13059455159458958,-0.15118767989415363,-0.7713066659919929,-0.165114854137537,0.17953992692416207,-1.020919841201768,-0.7177657348574823,-1.2156011976203693,0.2791572294906062,-0.28530289938456954,-0.41818893470382684,Healthy
-0.4113667123824185,-1.511641181442177,-1.0385785607888383,-1.263253883936866,-1.041928816611009,-0.8218413069992472,-0.3568980686566637,1.0174686025067652,-1.145459400072906,0.25637005175213495,-0.4841285679841962,-2.17163460668681,-0.07881929071275867,-1.3332866126135463,-1.650195622419583,0.2607912662092939,-0.836635738808864,-1.4932473172299912,-0.7025816163848424,-0.661719300003276,-0.13861100269641205,-0.8264770855276328,0.13372788098789673,-0.7032467116001945,-0.4001976681213922,1.1532249450672285,-0.16973704774812376,-0.7478034849496027,-1.1191618967840598,-1.3049695409904185,-0.01215946773808194,-0.13200132321392627,-0.41818893470382684,Healthy
2.5945317010647924,0.7670026637589831,0.04060096594365613,0.777543836636901,-0.34135893611978907,-0.9238061975260461,-1.0821664026547413,1.0174686025067652,-0.6571988086866898,0.9692887569189952,0.17947221329454588,-1.637004606837704,1.6668248503271212,0.9420688994316111,0.9042906311945053,0.0552214763009569,-0.005230012843532982,-0.037849681176999474,-0.365828067708293,-0.5640779230055761,-0.054782173934360925,-0.769013566500721,0.9019406258452326,-0.6966631120823118,1.2093039402042136,-0.7647362286000279,-1.1996587446170128,-0.6816721148536202,-1.0478167723795746,0.7232718216292213,0.20418669002445627,-0.504072554009033,0.8986642318671656,Patient (+) SARS-CoV-2
-0.08288970670638984,-0.7093840406621311,0.09276702952638914,-1.7377539027748197,-1.3478376023078296,-0.2579797561314414,-1.5824331149956081,1.0174686025067652,-0.02321354149666802,0.062334819303426,-1.1829555179449882,-0.6512801992050691,-1.8476368506766705,0.4260710234555815,-0.8236997835399048,-1.5437658123405662,-0.4567462379925166,0.9423425710336718,0.17883986360457255,-0.8226109896776772,-1.1407912982646369,-0.2031764449988063,-1.6257375369668494,-0.46473617330782613,-0.5802915293621541,-1.8831062982740523,-0.35266402495202687,-0.5464035772026038,-1.298574446110526,-0.6400361216270283,-1.1658640285981459,-0.4477167100970147,0.06204985752221961,Patient (+) SARS-CoV-2
1.528713853492311,-1.2600999272991837,1.2228554830992793,-1.1725780094337694,-0.929200543849333,-0.7663603820702017,-0.19592955303614235,1.0174686025067652,-0.22330834305511005,-0.5002577627290653,-0.7277793893448709,-0.5534703092214085,-0.5633478714043021,-0.27992866366297997,-1.1330002884347572,-0.40471248148470834,-0.7881795484563878,0.33176869624063543,0.2700071338492942,0.37586833028404376,-0.30835728471810087,-0.45974456837473665,-0.3342380960516102,-0.12887289733041846,-0.5802915293621541,0.7628035054238839,0.870874692056421,-0.5309350125083666,-0.6186418575552858,-0.9762524867252034,0.4471540025243934,-0.10726666032401526,0.4985673152727426,Healthy
-1.0026404388539358,-0.10540385473822383,-0.3027394877467116,0.5454252037046582,-0.2553856665953139,-0.09219563953424004,-0.1438030021425815,1.0174686025067652,0.5219968697060743,0.6985873884410883,-0.5234066643654576,0.1529608204664323,-0.8345217083325772,0.7756341022288332,0.5511349307765704,-0.17732468176206598,0.20309904582520366,-0.6142121628341263,-0.48681725491740574,-0.29337521523440985,0.6274742344657818,1.4603839015095876,0.5594173901309012,-0.9350774939474517,-0.7713066659919929,-1.633917854496434,0.06698313859204248,0.27399250385872087,-1.3790625446682052,0.5280499214016879,-1.5143024582204034,0.6974201299975908,0.8986642318671656,Patient (+) SARS-CoV-2
0.05095136242800207,0.2858667288579651,-0.9523372708514587,-1.1968975858379576,-1.041928816611009,0.05245720059859236,-0.8554511599723726,1.0174686025067652,-0.22330834305511005,0.5854672396106199,-0.18691606734420707,-1.3299011297125787,-1.5344168118962935,-1.7809664099407172,-1.3533262544775995,0.44247303783142505,-0.836635738808864,0.49846668946632033,-1.4408505617942662,-1.3247879415677428,-0.44601290583355757,-0.7257655899352911,1.0260594155943688,-1.0682347376337682,0.5062266315916862,0.3965417011009119,-0.5210556735667333,-1.3359524628992594,-0.3280823723336762,-1.517596243115052,-0.06703408197377204,-0.15696187656188976,-0.9518921603921882,Healthy
0.4213618999843694,-0.6984783181458558,-0.12410200805038378,-1.0326357558145882,-0.0917180054347885,0.2946643586996599,0.45213715443718955,1.0174686025067652,0.3485908384355865,-0.7907338847648054,-0.35051419355795116,-0.564204654609489,0.010972523839330993,-1.2314490979681758,-0.9379104138840729,0.8396038162283475,-0.7881795484563878,1.1005301037744926,0.10872164533974155,-0.10949935692362059,-0.498481684446759,0.15639647884709032,0.726347952095237,0.5032151063479214,-0.5802915293621541,0.3681929600620081,0.8126653466927007,-0.2048584957870913,-0.43018699970390445,-0.7274757028732394,0.23565156484860814,-0.2332411044243773,0.4985673152727426,Healthy
1.2378439161454862,1.069323509582299,1.9336928651368084,-0.720864429849178,-0.9849383604915728,-0.9980250696073905,-0.1438030021425815,-0.16326393740312029,-0.43422421500421143,-0.23313875474555956,-1.5109563305352172,-0.797545903045413,-1.5077453714220848,-1.7809664099407172,-1.514301411575133,-0.29831892009053174,-1.242494131504302,-0.4693374218728735,-0.6125523096931347,-0.45482283834534526,-0.5434697685328949,-0.9588351701214634,-0.6132039588849664,-0.7697976261332738,-0.7713066659919929,0.31796948634912814,0.3657350172380341,-0.6653944202568982,-0.8940974703549427,-1.2459083131722397,0.12080522920152464,-0.680466761421735,-0.41818893470382684,Healthy
-0.43297824325484374,-0.06577224420340926,0.335864593707036,1.1359304020857266,1.605937092772414,-1.9012069644309388,0.15432203546520623,-1.4566101016988642,-0.22330834305511005,0.8851001766119707,-0.16926958178213217,0.47124669144105635,0.27625672210311036,0.33998431182269157,-0.20895957172748197,0.11949097394583179,0.3438742708706893,0.6852653477184901,-1.2427438084376912,-1.0872404179942183,-0.43001790844325405,-1.2687983153392497,-0.5444205576420837,-1.222184455167067,1.4126509313047655,-1.0070759455243783,-1.15496942106241,0.14578993595306622,-0.1265120019049799,0.2522796389394518,-1.4369472763963256,0.08294305213581303,-0.41818893470382684,Patient (+) SARS-CoV-2
-1.3885417405961191,-0.2943449366271625,-0.36580740201053075,0.9387692441154646,0.8560150639028792,-0.11994523101763219,0.9647858867393427,-1.4566101016988642,-0.22330834305511005,-0.07167426240763237,0.5205206679555422,0.9004061115751075,0.9799395687688001,0.9184076018163345,1.1801258750609078,0.3676715229258323,0.9596861057503042,-0.7676982478650073,1.2442755032045125,1.5320341264695216,1.4046941201774756,0.9304514790570451,0.7306339486463584,1.7914831753544056,0.5062266315916862,0.6992566886847681,0.15934526608046143,0.4975029448220381,0.44355980711120857,-1.1088887174861892,0.041732997583446035,-1.5698987686511081,0.4985673152727426,Patient (+) SARS-CoV-2
-0.4329782432548441,2.2665205311530343,-0.3027394877467116,1.1005908446766355,0.9099738776170103,1.9977490591082923,0.24855438371799435,-0.16326393740312029,-0.22330834305511005,-0.5678949737883416,2.2499374454867906,0.9844458597689997,-0.03353182950682874,1.4777546367994534,2.1090772439457806,1.0386199247427619,2.579525901588545,-0.07789579219080588,-0.3933461161180686,0.5028717168409914,0.9566461088720781,0.9245784380185811,1.198662915462327,0.4262456897046316,-0.9746536570925453,-0.13164544256524488,0.03564016882486299,1.9401468247356637,0.5990253873364655,0.35976811740258763,1.4081907797135802,0.8920964229377513,-0.9518921603921882,Patient (+) SARS-CoV-2
-1.0661858331151728,1.7747704439894134,0.04060096594365613,1.3491497812738584,1.1395145558872153,0.6334343759752064,0.00828188250741685,-0.16326393740312029,-0.43422421500421143,-0.9275112156997213,2.0782833420833793,0.1529608204664323,-0.8965432871135018,1.1618224960164543,0.5458977249354087,0.006402865750317303,2.8345020447998133,-0.7676982478650073,-0.28466340450431016,0.9358527811665521,0.6184807199595632,0.5878530207823368,0.3219227187853624,0.35230905966961,0.2320725079692796,-1.4401434000634998,-0.16973704774812376,3.7122989782179867,0.028798925791556778,1.5840362389850644,2.300838565035441,1.4882837208961353,0.06204985752221961,Patient (+) SARS-CoV-2
0.2889166332385213,-0.7459828867015837,1.0002689366655946,0.5555219724324671,1.349992135327762,-0.8622978421497584,0.4740766836137609,-1.4566101016988642,2.480654215812986,0.3160786568455606,-0.9773078148382175,0.46322959473229086,0.7143669766481141,0.48933551418480253,0.06622095141618006,-0.17732468176206598,0.5206717118543007,0.2970980760752664,0.045080191483005586,-0.06201150735570732,-0.25470410578592007,-0.2883222021584651,-0.7814323750560646,0.15879121124410278,0.9919222497506434,-0.6354747737959514,-0.8302608482635123,1.4669591377302897,-0.26988505280306396,1.9675176530910194,-0.230608429247285,-0.5326923086627697,1.610840299999358,Patient (+) SARS-CoV-2
-0.10044152082765406,-0.20175414808524714,1.2528222016139818,1.489971308613861,2.034258472762142,-0.8129094602641279,1.311555845210617,-0.16326393740312029,2.7770747354837955,-0.32829018727217313,-0.0316637696021403,0.88620207050149,0.7697190233908965,1.0586794074139663,1.2500694907704215,0.4276129727043001,1.3770373672219145,0.3659800893765438,0.5289145525330778,0.842027764359317,0.9839265473902435,0.026305802617017236,0.40761753949060786,0.784086600896932,0.37213044559427144,-0.31140443171778287,-0.3176211507271504,1.5977397204921155,-0.2766937953478264,2.7696052013621997,0.25437387047944127,0.036617170289522855,1.9308510750356973,Patient (+) SARS-CoV-2
0.2038021833867015,-0.8619244136396417,0.5120181010617505,0.014337226336069356,0.9365287649677377,-1.397892039992471,-0.6716698547240021,-0.16326393740312029,3.2259594285741704,-1.1002023422349627,-1.166633708145447,0.6583682176745888,-0.15611551950858318,0.297285913280937,-0.9200292818549474,-1.4068139184404942,0.4354327795414151,0.07869290272712821,-0.6323414648499613,-0.43537550149073234,-0.3044988848260386,-0.7158688204964933,-0.45880985900638116,-0.21047456294457537,2.6901842288884454,-1.4401434000634998,-0.9537209329957921,0.7892304199514847,-0.9169414314441313,2.9587286776368726,-1.1959257869829,-2.1277243584579573,0.06204985752221961,Patient (+) SARS-CoV-2
